LOCATION CODE,ROAD NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET
47789,ถนนลาดปลาเค้า (เหนือ),13.8598,100.61151,47788.0,47790.0
47790,ถนนลาดปลาเค้า (เหนือ),13.86445,100.61458,47789.0,
47791,ถนนลาดปลาเค้า,13.83258,100.59189,,47792.0
47792,ถนนลาดปลาเค้า,13.83382,100.59207,47791.0,
47793,ถนนเลียบคลองเคล็ด,13.69635,100.63817,,47794.0
47794,ถนนเลียบคลองเคล็ด,13.69809,100.63761,47793.0,
47795,ถนนเลียบคูนายกิมสาย 1,13.9425,100.59327,,47796.0
47796,ถนนเลียบคูนายกิมสาย 1,13.93532,100.60538,47795.0,
47797,ถนนเลียบคูนายกิมสาย 1,13.94757,100.57179,,47798.0
47798,ถนนเลียบคูนายกิมสาย 1,13.94468,100.58383,47797.0,47799.0
47799,ถนนเลียบคูนายกิมสาย 1,13.9425,100.59327,47798.0,
47800,ถนนหลวง,13.74916,100.50374,,47801.0
47801,ถนนหลวง,13.74886,100.50464,47800.0,47802.0
47802,ถนนหลวง,13.74803,100.50696,47801.0,47803.0
47803,ถนนหลวง,13.7469,100.51041,47802.0,47804.0
47804,ถนนหลวง,13.74641,100.51172,47803.0,47805.0
47805,ถนนหลวง,13.7456,100.51609,47804.0,
47806,ถนนหลวงแพ่ง,13.72193,100.78148,,47807.0
47807,ถนนหลวงแพ่ง,13.722,100.78537,47806.0,47808.0
47808,ถนนหลวงแพ่ง,13.72184,100.7903,47807.0,47809.0
47809,ถนนหลวงแพ่ง,13.71973,100.79645,47808.0,47810.0
47810,ถนนหลวงแพ่ง,13.71784,100.80145,47809.0,47811.0
47811,ถนนหลวงแพ่ง,13.716,100.80691,47810.0,47812.0
47812,ถนนหลวงแพ่ง,13.71378,100.81229,47811.0,47813.0
47813,ถนนหลวงแพ่ง,13.71082,100.8202,47812.0,39767.0
39767,ถนนหลวงแพ่ง,13.69782,100.85121,47813.0,39768.0
39768,ถนนหลวงแพ่ง,13.69429,100.86028,39767.0,
47814,ถนนมหาพฤฒาราม,13.73174,100.5155,,47815.0
47815,ถนนมหาพฤฒาราม,13.73772,100.51622,47814.0,
47816,ถนนไมตรีจิตต์ (เหนือ),13.74219,100.51351,,47817.0
47817,ถนนไมตรีจิตต์ (เหนือ),13.74641,100.51172,47816.0,
47818,ถนนไมตรีจิตต์,13.74219,100.51351,,47819.0
47819,ถนนไมตรีจิตต์,13.73836,100.51519,47818.0,
47820,ถนนมิตรไมตรี (ใต้),13.76335,100.54916,,47821.0
47821,ถนนมิตรไมตรี (ใต้),13.7696,100.55228,47820.0,47822.0
47822,ถนนมิตรไมตรี (ใต้),13.77267,100.55391,47821.0,
47823,ถนนมิตรไมตรี 3,13.768,100.55563,,47824.0
47824,ถนนมิตรไมตรี 3,13.76656,100.55726,47823.0,
47825,ถนนมิตรไมตรี,13.77291,100.55325,,47826.0
47826,ถนนมิตรไมตรี,13.77029,100.55834,47825.0,
47827,ถนนมิตรพันธ์,13.74219,100.51351,,47828.0
47828,ถนนมิตรพันธ์,13.7456,100.51609,47827.0,
47829,ถนนมิตรพันธ์,13.74042,100.51229,,47830.0
47830,ถนนมิตรพันธ์,13.74219,100.51351,47829.0,
47831,ถนนหน้าพระลาน,13.7524,100.49126,,47832.0
47832,ถนนหน้าพระลาน,13.75245,100.49355,47831.0,
47833,ถนนนาคนิวาส,13.7953,100.607,,47834.0
47834,ถนนนาคนิวาส,13.8009,100.60665,47833.0,47835.0
47835,ถนนนาคนิวาส,13.80583,100.6077,47834.0,47836.0
47836,ถนนนาคนิวาส,13.80695,100.60809,47835.0,47837.0
47837,ถนนนาคนิวาส,13.81181,100.60985,47836.0,47838.0
47838,ถนนนาคนิวาส,13.81678,100.61024,47837.0,47839.0
47839,ถนนนาคนิวาส,13.82118,100.60897,47838.0,
47840,ถนนนางลิ้นจี่,13.70218,100.54558,,47841.0
47841,ถนนนางลิ้นจี่,13.70695,100.54369,47840.0,47842.0
47842,ถนนนางลิ้นจี่,13.71023,100.54198,47841.0,47843.0
47843,ถนนนางลิ้นจี่,13.71061,100.54177,47842.0,47844.0
47844,ถนนนางลิ้นจี่,13.71607,100.53887,47843.0,
47845,ถนนนเรศ,13.72772,100.52428,,47846.0
47846,ถนนนเรศ,13.73151,100.52306,47845.0,
47847,ถนนนวมินทร์,13.77088,100.65297,,47848.0
47848,ถนนนวมินทร์,13.77817,100.64766,47847.0,
47849,ถนนนนทรี,13.69507,100.53434,,47850.0
47850,ถนนนนทรี,13.69403,100.54079,47849.0,47851.0
47851,ถนนนนทรี,13.68996,100.54744,47850.0,
47852,ถนนปั้น,13.72021,100.52435,,47853.0
47853,ถนนปั้น,13.72447,100.52305,47852.0,
47854,ถนนบริพัตร,13.74671,100.50413,,47855.0
47855,ถนนบริพัตร,13.74886,100.50464,47854.0,47856.0
47856,ถนนบริพัตร,13.75215,100.50542,47855.0,
47857,ถนนพหลโยธิน,13.87258,100.57525,,47858.0
47858,ถนนพหลโยธิน,13.87137,100.57858,47857.0,
47859,ถนนพาหุรัด,13.7453,100.49741,,47860.0
47860,ถนนพาหุรัด,13.74513,100.49935,47859.0,47861.0
47861,ถนนพาหุรัด,13.74444,100.5022,47860.0,
47862,ถนนพะเนียง,13.76163,100.50849,,47863.0
47863,ถนนพะเนียง,13.75652,100.51279,47862.0,
47864,ถนนพัฒนาการ,13.74095,100.60076,,47865.0
47865,ถนนพัฒนาการ,13.73936,100.60462,47864.0,47866.0
47866,ถนนพัฒนาการ,13.73792,100.6083,47865.0,47867.0
47867,ถนนพัฒนาการ,13.73639,100.61638,47866.0,47868.0
47868,ถนนพัฒนาการ,13.73692,100.62278,47867.0,47869.0
47869,ถนนพัฒนาการ,13.73702,100.62849,47868.0,47870.0
47870,ถนนพัฒนาการ,13.73633,100.63493,47869.0,47871.0
47871,ถนนพัฒนาการ,13.73559,100.64102,47870.0,47872.0
47872,ถนนพัฒนาการ,13.73457,100.64443,47871.0,47873.0
47873,ถนนพัฒนาการ,13.73327,100.64723,47872.0,47874.0
47874,ถนนพัฒนาการ,13.73107,100.65195,47873.0,47875.0
47875,ถนนพัฒนาการ,13.72929,100.65572,47874.0,47876.0
47876,ถนนพัฒนาการ,13.72643,100.65716,47875.0,47877.0
47877,ถนนพัฒนาการ,13.72304,100.65852,47876.0,47878.0
47878,ถนนพัฒนาการ,13.72015,100.65959,47877.0,47879.0
47879,ถนนพัฒนาการ,13.7174,100.66047,47878.0,
47880,ถนนเพชรอุทัย,13.74837,100.5684,,47881.0
47881,ถนนเพชรอุทัย,13.74907,100.56855,47880.0,47882.0
47882,ถนนเพชรอุทัย,13.75223,100.56936,47881.0,47883.0
47883,ถนนเพชรอุทัย,13.7557,100.56979,47882.0,
47884,ถนนเพชรบุรี,13.75398,100.52961,,47885.0
47885,ถนนเพชรบุรี,13.75238,100.5342,47884.0,
47886,ถนนพิมานทิพย์,13.90884,100.61629,,47887.0
47887,ถนนพิมานทิพย์,13.90627,100.62094,47886.0,
47888,ถนนโพธิ์แก้ว,13.79736,100.62713,,47889.0
47889,ถนนโพธิ์แก้ว,13.79785,100.63058,47888.0,
47890,ถนนเพิ่มสิน,13.90563,100.62203,,47891.0
47891,ถนนเพิ่มสิน,13.90011,100.62439,47890.0,47892.0
47892,ถนนเพิ่มสิน,13.89972,100.62749,47891.0,47893.0
47893,ถนนเพิ่มสิน,13.89958,100.63059,47892.0,47894.0
47894,ถนนเพิ่มสิน,13.90039,100.63784,47893.0,47895.0
47895,ถนนเพิ่มสิน,13.90102,100.64052,47894.0,47896.0
47896,ถนนเพิ่มสิน,13.9025,100.64544,47895.0,47897.0
47897,ถนนเพิ่มสิน,13.90391,100.6521,47896.0,47898.0
47898,ถนนเพิ่มสิน,13.90461,100.65717,47897.0,47899.0
47899,ถนนเพิ่มสิน,13.90451,100.66259,47898.0,47900.0
47900,ถนนเพิ่มสิน,13.90134,100.66518,47899.0,
47901,ถนนโพธิ์แก้ว,13.79785,100.63058,,47902.0
47902,ถนนโพธิ์แก้ว,13.79968,100.63871,47901.0,47903.0
47903,ถนนโพธิ์แก้ว,13.80025,100.6422,47902.0,47904.0
47904,ถนนโพธิ์แก้ว,13.80201,100.64818,47903.0,
47905,ถนนพุทธบูชา,13.68003,100.4715,,47906.0
47906,ถนนพุทธบูชา,13.67184,100.47303,47905.0,47907.0
47907,ถนนพุทธบูชา,13.66091,100.4707,47906.0,47908.0
47908,ถนนพุทธบูชา,13.65125,100.47419,47907.0,47909.0
47909,ถนนพุทธบูชา,13.65024,100.48143,47908.0,47910.0
47910,ถนนพุทธบูชา,13.64728,100.49564,47909.0,
47911,พุทธมณฑลสาย 1 ซอย,13.71244,100.42844,,47912.0
47912,พุทธมณฑลสาย 1 ซอย,13.72667,100.42798,47911.0,47913.0
47913,พุทธมณฑลสาย 1 ซอย,13.72723,100.42794,47912.0,47914.0
47914,พุทธมณฑลสาย 1 ซอย,13.74065,100.4275,47913.0,47915.0
47915,พุทธมณฑลสาย 1 ซอย,13.74801,100.42741,47914.0,47916.0
47916,พุทธมณฑลสาย 1 ซอย,13.75583,100.4272,47915.0,47917.0
47917,พุทธมณฑลสาย 1 ซอย,13.75871,100.42699,47916.0,47918.0
47918,พุทธมณฑลสาย 1 ซอย,13.77572,100.42669,47917.0,47919.0
47919,พุทธมณฑลสาย 1 ซอย,13.78118,100.42662,47918.0,47920.0
47920,พุทธมณฑลสาย 1 ซอย,13.79354,100.42633,47919.0,
47921,ถนนประชาชื่น,13.87737,100.55012,,47922.0
47922,ถนนประชาชื่น,13.89522,100.55417,47921.0,
47923,ถนนประชาสงเคราะห์,13.77849,100.56674,,47924.0
47924,ถนนประชาสงเคราะห์,13.78027,100.56718,47923.0,
47925,ถนนประชาอุทิศ (เหนือ),13.64728,100.49564,,47926.0
47926,ถนนประชาอุทิศ (เหนือ),13.64903,100.49638,47925.0,47927.0
47927,ถนนประชาอุทิศ (เหนือ),13.65534,100.49852,47926.0,47928.0
47928,ถนนประชาอุทิศ (เหนือ),13.66075,100.50172,47927.0,47929.0
47929,ถนนประชาอุทิศ (เหนือ),13.66633,100.50407,47928.0,47930.0
47930,ถนนประชาอุทิศ (เหนือ),13.66936,100.5051,47929.0,47931.0
47931,ถนนประชาอุทิศ (เหนือ),13.67303,100.5065,47930.0,
47932,ถนนประชาอุทิศ (ใต้),13.60063,100.51752,,47933.0
47933,ถนนประชาอุทิศ (ใต้),13.61129,100.51069,47932.0,47934.0
47934,ถนนประชาอุทิศ (ใต้),13.62182,100.51066,47933.0,47935.0
47935,ถนนประชาอุทิศ (ใต้),13.62242,100.51029,47934.0,47936.0
47936,ถนนประชาอุทิศ (ใต้),13.62707,100.5055,47935.0,47937.0
47937,ถนนประชาอุทิศ (ใต้),13.63636,100.50193,47936.0,47938.0
47938,ถนนประชาอุทิศ (ใต้),13.64154,100.49985,47937.0,47939.0
47939,ถนนประชาอุทิศ (ใต้),13.64372,100.49899,47938.0,47940.0
47940,ถนนประชาอุทิศ (ใต้),13.64671,100.49691,47939.0,47941.0
47941,ถนนประชาอุทิศ (ใต้),13.64728,100.49564,47940.0,
47942,ถนนประชาอุทิศ,13.77726,100.57988,,47943.0
47943,ถนนประชาอุทิศ,13.76994,100.58646,47942.0,47944.0
47944,ถนนประชาอุทิศ,13.76786,100.59822,47943.0,47945.0
47945,ถนนประชาอุทิศ,13.76697,100.6023,47944.0,
47946,ถนนประชาราษฎร์บำเพ็ญ,13.77857,100.57368,,47947.0
47947,ถนนประชาราษฎร์บำเพ็ญ,13.77726,100.57988,47946.0,47948.0
47948,ถนนประชาราษฎร์บำเพ็ญ,13.77853,100.58428,47947.0,47949.0
47949,ถนนประชาราษฎร์บำเพ็ญ,13.78212,100.58495,47948.0,
47950,ถนนประชาสุข,13.78027,100.56718,,47951.0
47951,ถนนประชาสุข,13.7861,100.56702,47950.0,47952.0
47952,ถนนประชาสุข,13.78952,100.56697,47951.0,
47953,ถนนประมวญ,13.71961,100.52258,,47954.0
47954,ถนนประมวญ,13.72395,100.52169,47953.0,
47955,ถนนราชินี,13.7608,100.49198,,47956.0
47956,ถนนราชินี,13.75881,100.49304,47955.0,47957.0
47957,ถนนราชินี,13.75701,100.49475,47956.0,
47958,ถนนพระรามที่ 2,13.68225,100.47931,,47959.0
47959,ถนนพระรามที่ 2,13.68299,100.48195,47958.0,47960.0
47960,ถนนพระรามที่ 2,13.68494,100.48766,47959.0,
47961,ถนนรามคำแหง,13.74095,100.60076,,47962.0
47962,ถนนรามคำแหง,13.74262,100.60144,47961.0,47963.0
47963,ถนนรามคำแหง,13.74742,100.60552,47962.0,
47964,ถนนรางน้ำ,13.76147,100.53644,,47965.0
47965,ถนนรางน้ำ,13.75883,100.54243,47964.0,
47966,ถนนระนอง 2,13.78782,100.52697,,47967.0
47967,ถนนระนอง 2,13.78584,100.53212,47966.0,
47968,ถนนราษฎร์บูรณะ,13.69012,100.4876,,47969.0
47969,ถนนราษฎร์บูรณะ,13.68441,100.49605,47968.0,47970.0
47970,ถนนราษฎร์บูรณะ,13.68283,100.49938,47969.0,47971.0
47971,ถนนราษฎร์บูรณะ,13.68214,100.50392,47970.0,47972.0
47972,ถนนราษฎร์บูรณะ,13.68029,100.5092,47971.0,47973.0
47973,ถนนราษฎร์บูรณะ,13.67755,100.51385,47972.0,47974.0
47974,ถนนราษฎร์บูรณะ,13.67338,100.51813,47973.0,47975.0
47975,ถนนราษฎร์บูรณะ,13.66799,100.5194,47974.0,
47976,ถนนราชดำเนินนอก,13.75626,100.50604,,47977.0
47977,ถนนราชดำเนินนอก,13.75995,100.50766,47976.0,47978.0
47978,ถนนราชดำเนินนอก,13.76335,100.50927,47977.0,47979.0
47979,ถนนราชดำเนินนอก,13.7659,100.51044,47978.0,47980.0
47980,ถนนราชดำเนินนอก,13.76823,100.51157,47979.0,
47981,ถนนริมคลองประปา,13.83537,100.54051,,47982.0
47982,ถนนริมคลองประปา,13.83993,100.54173,47981.0,
47983,ถนนรองเมือง,13.73851,100.51708,,47984.0
47984,ถนนรองเมือง,13.74089,100.51748,47983.0,
47985,ถนนรองเมือง,13.74857,100.51815,,47986.0
47986,ถนนรองเมือง,13.74331,100.51785,47985.0,47987.0
47987,ถนนรองเมือง,13.74089,100.51748,47986.0,
47988,ถนนรณนภากาศ,13.9157,100.62038,,47989.0
47989,ถนนรณนภากาศ,13.91187,100.62707,47988.0,
47990,ถนนโรจนนิล,13.90683,100.61509,,47991.0
47991,ถนนโรจนนิล,13.90585,100.6196,47990.0,
47992,ถนนสายไหม,13.92236,100.63397,,47993.0
47993,ถนนสายไหม,13.92187,100.64553,47992.0,47994.0
47994,ถนนสายไหม,13.9216,100.65089,47993.0,47995.0
47995,ถนนสายไหม,13.92126,100.65878,47994.0,47996.0
47996,ถนนสายไหม,13.9213,100.67206,47995.0,47997.0
47997,ถนนสายไหม,13.92151,100.68375,47996.0,47998.0
47998,ถนนสายไหม,13.92158,100.68677,47997.0,
47999,ถนนศาลาแดง,13.72425,100.53791,,48000.0
48000,ถนนศาลาแดง,13.728,100.53611,47999.0,48001.0
48001,ถนนศาลาแดง,13.72896,100.53569,48000.0,
48002,ถนน สังคมสงเคราะห์,13.79929,100.59581,,48003.0
48003,ถนน สังคมสงเคราะห์,13.7953,100.607,48002.0,48004.0
48004,ถนน สังคมสงเคราะห์,13.79505,100.60897,48003.0,48005.0
48005,ถนน สังคมสงเคราะห์,13.79484,100.6121,48004.0,
48006,ถนนทรัพย์,13.72888,100.52813,,48007.0
48007,ถนนทรัพย์,13.73211,100.52676,48006.0,
48008,ถนนสารสิน,13.73441,100.53863,,48009.0
48009,ถนนสารสิน,13.73427,100.54217,48008.0,48010.0
48010,ถนนสารสิน,13.73409,100.5459,48009.0,
48011,ถนนสตรีวิทยา 2/โชคชัย 4 ซอย 69,13.82062,100.59627,,48012.0
48012,ถนนสตรีวิทยา 2/โชคชัย 4 ซอย 69,13.82167,100.60277,48011.0,48013.0
48013,ถนนสตรีวิทยา 2/โชคชัย 4 ซอย 69,13.82118,100.60897,48012.0,
48014,ถนนเสนานิคม 1 ซอย 11 แยก 2,13.82815,100.57367,,48015.0
48015,ถนนเสนานิคม 1 ซอย 11 แยก 2,13.82907,100.57972,48014.0,48016.0
48016,ถนนเสนานิคม 1 ซอย 11 แยก 2,13.83176,100.58209,48015.0,
48017,ถนนเสนานิคม 1 ซอย 12,13.83176,100.58209,,48018.0
48018,ถนนเสนานิคม 1 ซอย 12,13.83241,100.57901,48017.0,48019.0
48019,ถนนเสนานิคม 1 ซอย 12,13.83452,100.57883,48018.0,
48020,ถนนศรีอยุธยา,13.7612,100.52703,,48021.0
48021,ถนนศรีอยุธยา,13.75738,100.53667,48020.0,
48022,ถนนศรีบูรพา,13.76757,100.65758,,48023.0
48023,ถนนศรีบูรพา,13.77271,100.65473,48022.0,48024.0
48024,ถนนศรีบูรพา,13.78046,100.65044,48023.0,48025.0
48025,ถนนศรีบูรพา,13.78403,100.64761,48024.0,
48026,ถนนทรงสวัสดิ์,13.73694,100.50974,,48027.0
48027,ถนนทรงสวัสดิ์,13.73944,100.51148,48026.0,
48028,ถนนสวนผัก,13.79086,100.41012,,48029.0
48029,ถนนสวนผัก,13.79111,100.41563,48028.0,48030.0
48030,ถนนสวนผัก,13.79354,100.42633,48029.0,48031.0
48031,ถนนสวนผัก,13.79328,100.4288,48030.0,48032.0
48032,ถนนสวนผัก,13.79781,100.43776,48031.0,48033.0
48033,ถนนสวนผัก,13.79772,100.45008,48032.0,48034.0
48034,ถนนสวนผัก,13.79165,100.46343,48033.0,
48035,ถนนสวนผัก,13.78677,100.39462,,48036.0
48036,ถนนสวนผัก,13.79061,100.40956,48035.0,
48037,ถนนสวนพลู,13.71607,100.53887,,48038.0
48038,ถนนสวนพลู,13.71672,100.54013,48037.0,48039.0
48039,ถนนสวนพลู,13.71904,100.53865,48038.0,48040.0
48040,ถนนสวนพลู,13.72364,100.53659,48039.0,
48044,ถนนสุขาภิบาล 5 (ตะวันตก),13.87262,100.63031,,48045.0
48045,ถนนสุขาภิบาล 5 (ตะวันตก),13.87242,100.63277,48044.0,48046.0
48046,ถนนสุขาภิบาล 5 (ตะวันตก),13.86307,100.63213,48045.0,
48047,ถนนสุขาภิบาล 5,13.86341,100.62722,,48048.0
48048,ถนนสุขาภิบาล 5,13.86307,100.63213,48047.0,48049.0
48049,ถนนสุขาภิบาล 5,13.86341,100.63938,48048.0,48050.0
48050,ถนนสุขาภิบาล 5,13.86468,100.64356,48049.0,48051.0
48051,ถนนสุขาภิบาล 5,13.86683,100.64639,48050.0,48052.0
48052,ถนนสุขาภิบาล 5,13.88059,100.65123,48051.0,48053.0
48053,ถนนสุขาภิบาล 5,13.88439,100.65364,48052.0,48054.0
48054,ถนนสุขาภิบาล 5,13.89819,100.66185,48053.0,48055.0
48055,ถนนสุขาภิบาล 5,13.90134,100.66518,48054.0,48056.0
48056,ถนนสุขาภิบาล 5,13.92158,100.68677,48055.0,
48057,ถนนสุคนธสวัสดิ์,13.82118,100.60897,,48058.0
48058,ถนนสุคนธสวัสดิ์,13.82417,100.60876,48057.0,48059.0
48059,ถนนสุคนธสวัสดิ์,13.82438,100.6176,48058.0,48060.0
48060,ถนนสุคนธสวัสดิ์,13.82956,100.62326,48059.0,48061.0
48061,ถนนสุคนธสวัสดิ์,13.83058,100.62344,48060.0,48062.0
48062,ถนนสุคนธสวัสดิ์,13.83628,100.6321,48061.0,
48063,ถนนสุขุมวิท 71,13.7132,100.5941,,48064.0
48064,ถนนสุขุมวิท 71,13.71971,100.59572,48063.0,48065.0
48065,ถนนสุขุมวิท 71,13.72992,100.59636,48064.0,48066.0
48066,ถนนสุขุมวิท 71,13.73358,100.59741,48065.0,48067.0
48067,ถนนสุขุมวิท 71,13.74095,100.60076,48066.0,
48068,ถนนสุนทรโกษา,13.7146,100.56519,,48069.0
48069,ถนนสุนทรโกษา,13.71756,100.55817,48068.0,48070.0
48070,ถนนสุนทรโกษา,13.72075,100.55759,48069.0,
48071,ถนนสุทธาวาส,13.75988,100.47774,,48072.0
48072,ถนนสุทธาวาส,13.7626,100.47282,48071.0,
48073,ถนนสุทธิสารวินิจฉัย,13.78973,100.57428,,48074.0
48074,ถนนสุทธิสารวินิจฉัย,13.78955,100.58238,48073.0,48075.0
48075,ถนนสุทธิสารวินิจฉัย,13.78959,100.58333,48074.0,48076.0
48076,ถนนสุทธิสารวินิจฉัย,13.78895,100.58965,48075.0,
48080,ถนนเทศบาลสำโรงใต้ 6,13.65789,100.58432,48079.0,48081.0
48081,ถนนเทศบาลสำโรงใต้ 6,13.65626,100.59277,48080.0,
48084,ถนนธนิยะ,13.72857,100.53394,,48085.0
48085,ถนนธนิยะ,13.73038,100.5331,48084.0,
48086,ถนนเทศบาลนิมิตเหนือ,13.83989,100.54961,,48087.0
48087,ถนนเทศบาลนิมิตเหนือ,13.84235,100.54222,48086.0,48088.0
48088,ถนนเทศบาลนิมิตเหนือ,13.84232,100.54186,48087.0,
48089,ถนนเทศบาลนิมิตใต้,13.83405,100.54743,,48090.0
48090,ถนนเทศบาลนิมิตใต้,13.83989,100.54961,48089.0,
48091,ถนนเทศบาลรังสรรใต้,13.83993,100.54173,,48092.0
48092,ถนนเทศบาลรังสรรใต้,13.83405,100.54743,48091.0,
48093,ถนนเทศบาลสาย 2,13.7356,100.48858,,48094.0
48094,ถนนเทศบาลสาย 2,13.73544,100.49133,48093.0,
48095,ถนนเทศบาลสงเคราะห์,13.83984,100.54122,,48096.0
48096,ถนนเทศบาลสงเคราะห์,13.83993,100.54173,48095.0,48097.0
48097,ถนนเทศบาลสงเคราะห์,13.83989,100.54961,48096.0,
48098,ถนนเทเวศร์,13.84607,100.53001,,48099.0
48100,ถนนเทียมร่วมมิตร (เหนือ),13.76814,100.57315,,48101.0
48101,ถนนเทียมร่วมมิตร (เหนือ),13.76642,100.58428,48100.0,
48102,ถนนเทียมร่วมมิตร,13.76642,100.58428,,48103.0
48103,ถนนเทียมร่วมมิตร,13.76712,100.58643,48102.0,48104.0
48104,ถนนเทียมร่วมมิตร,13.76994,100.58646,48103.0,
48105,ถนนเทอดไท,13.70354,100.42136,,48106.0
48106,ถนนเทอดไท,13.70607,100.42822,48105.0,48107.0
48107,ถนนเทอดไท,13.71179,100.44107,48106.0,48108.0
48108,ถนนเทอดไท,13.71722,100.45866,48107.0,
48109,ถนนทุ่งมังกร,13.78108,100.43015,,48110.0
48110,ถนนทุ่งมังกร,13.78536,100.42912,48109.0,48111.0
48111,ถนนทุ่งมังกร,13.79328,100.4288,48110.0,
48112,ถนนอู่ทองใน,13.76823,100.51157,,48113.0
48113,ถนนอู่ทองใน,13.77515,100.51554,48112.0,
48114,ถนนอู่ทองนอก,13.77351,100.50615,,48115.0
48115,ถนนอู่ทองนอก,13.7721,100.50942,48114.0,
48116,ถนนวัชรพล,13.85076,100.64005,,48117.0
48117,ถนนวัชรพล,13.85363,100.6414,48116.0,48118.0
48118,ถนนวัชรพล,13.85838,100.64083,48117.0,48119.0
48119,ถนนวัชรพล,13.8586,100.64351,48118.0,48120.0
48120,ถนนวัชรพล,13.85888,100.64706,48119.0,48121.0
48121,ถนนวัชรพล,13.86683,100.64639,48120.0,48122.0
48122,ถนนวัชรพล,13.88975,100.64242,48121.0,48123.0
48123,ถนนวัชรพล,13.89454,100.63843,48122.0,48124.0
48124,ถนนวัชรพล,13.90039,100.63784,48123.0,
48125,ถนนวัดเกาะ,13.90813,100.6258,,48126.0
48126,ถนนวัดเกาะ,13.90651,100.62911,48125.0,48127.0
48127,ถนนวัดเกาะ,13.90845,100.63851,48126.0,
48128,ถนนวัฒนธรรม,13.75542,100.57337,,48129.0
48129,ถนนวัฒนธรรม,13.76255,100.57255,48128.0,48130.0
48130,ถนนวัฒนธรรม,13.76814,100.57315,48129.0,48131.0
48131,ถนนวัฒนธรรม,13.76952,100.57305,48130.0,
48132,ถนนวุฒากาศ,13.69912,100.46722,,48133.0
48133,ถนนวุฒากาศ,13.70571,100.46817,48132.0,48134.0
48134,ถนนวุฒากาศ,13.71247,100.47107,48133.0,48135.0
48135,ถนนวุฒากาศ,13.71587,100.47209,48134.0,48136.0
48136,ถนนวุฒากาศ,13.71952,100.47252,48135.0,
48137,ถนนยานนาวา,13.67899,100.54704,,48138.0
48138,ถนนยานนาวา,13.68219,100.54096,48137.0,48139.0
48139,ถนนยานนาวา,13.68811,100.53344,48138.0,
48140,ถนนเย็นอากาศ,13.71061,100.54177,,48141.0
48141,ถนนเย็นอากาศ,13.71508,100.54616,48140.0,48142.0
48142,ถนนเย็นอากาศ,13.71922,100.54896,48141.0,
48143,ถนนเย็นจิต,13.70679,100.52424,,48144.0
48144,ถนนเย็นจิต,13.71225,100.52415,48143.0,
48145,ถนนโยธี,13.76605,100.52751,,48146.0
48146,ถนนโยธี,13.76393,100.5321,48145.0,48147.0
48147,ถนนโยธี,13.76187,100.53647,48146.0,
48148,ถนนอยู่เย็น,13.84054,100.63429,,48149.0
48149,ถนนอยู่เย็น,13.84506,100.63289,48148.0,48150.0
48150,ถนนอยู่เย็น,13.84913,100.63675,48149.0,
48153,ถนนเทศบาลรังสรรเหนือ,13.83993,100.54173,,48154.0
48154,ถนนเทศบาลรังสรรเหนือ,13.84235,100.54222,48153.0,
48155,ถนนเทศบาล สาย 1,13.73544,100.49133,,48156.0
48156,ถนนเทศบาล สาย 1,13.73625,100.49247,48155.0,
48157,เทียนทะเล 16,13.64063,100.42763,,48158.0
48158,เทียนทะเล 16,13.64092,100.43217,48157.0,
48159,ถนนเทอดไท,13.71753,100.45933,,48160.0
48160,ถนนเทอดไท,13.71976,100.46414,48159.0,48161.0
48161,ถนนเทอดไท,13.71871,100.46678,48160.0,48162.0
48162,ถนนเทอดไท,13.71952,100.47252,48161.0,48163.0
48163,ถนนเทอดไท,13.72031,100.47513,48162.0,48164.0
48164,ถนนเทอดไท,13.72088,100.47719,48163.0,48165.0
48165,ถนนเทอดไท,13.72263,100.48317,48164.0,48166.0
48166,ถนนเทอดไท,13.726,100.48682,48165.0,48167.0
48167,ถนนเทอดไท,13.72729,100.48707,48166.0,
39505,ถนนเทอดดำริ,13.77618,100.52839,,39506.0
39506,ถนนเทอดดำริ,13.78157,100.5306,39505.0,39507.0
39507,ถนนเทอดดำริ,13.78722,100.53276,39506.0,39508.0
39508,ถนนเทอดดำริ,13.79245,100.53505,39507.0,39509.0
39509,ถนนเทอดดำริ,13.79753,100.53719,39508.0,39517.0
39517,ถนนเทอดดำริ,13.80304,100.5391,39509.0,
48168,ทองหล่อ 10,13.73242,100.58206,,48169.0
48169,ทองหล่อ 10,13.73154,100.58456,48168.0,
48170,ทองหล่อ 20,13.73947,100.58442,,48171.0
48171,ทองหล่อ 20,13.73887,100.58727,48170.0,
48172,ทุ่งมังกร 3,13.78455,100.42649,,48173.0
48173,ทุ่งมังกร 3,13.78536,100.42912,48172.0,
44505,ถนนตรีทอง,13.74514,100.49936,,44506.0
44506,ถนนตรีทอง,13.74711,100.49974,44505.0,44507.0
44507,ถนนตรีทอง,13.74947,100.50016,44506.0,44508.0
44508,ถนนตรีทอง,13.75172,100.5005,44507.0,44512.0
44512,ถนนตรีทอง,13.75339,100.50111,44508.0,
48185,อุดมสุข 18,13.67563,100.61304,,48186.0
48186,อุดมสุข 18,13.67682,100.61417,48185.0,48187.0
48187,อุดมสุข 18,13.67862,100.61529,48186.0,
48188,อุดมสุข 24,13.67506,100.61734,,48189.0
48189,อุดมสุข 24,13.67855,100.61899,48188.0,
48190,อุดมสุข 26,13.67274,100.6192,,48191.0
48191,อุดมสุข 26,13.677,100.62142,48190.0,48192.0
