LOCATION CODE,ROAD NAME,FIRST NAME,SECOND NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET,geometry,dist_to_osm_m,positive_ok,negative_ok
36005,Ratchasima Rd.,U-thong Nok Intersection,,13.77203,100.50946,36004,36006,POINT (100.50946 13.77203),8.940593241135252,True,True
36006,Ratchasima Rd.,Kan Ruan Intersection,,13.77686,100.51174,36005,36007,POINT (100.51174 13.77686),2.9103666619095843,True,True
36007,Ratchasima Rd.,Suan Runrude Intersection-663,,13.77983,100.51317,36006,,POINT (100.51317 13.77983),0.3021163107419341,False,True
46973,Ratchawithi 15,Yothi Road,,13.76393,100.5321,,46974,POINT (100.5321 13.76393),2.011368906704068,True,False
46974,Ratchawithi 15,Ratchavite Road,,13.76693,100.53363,46973,,POINT (100.53363 13.76693),3.9717457472071294,False,True
21018,Ratchavite Road,Krungthonburi Bridge - 634,,13.78074,100.50317,,21016,POINT (100.50317 13.78074),0.10521514644308476,True,False
21016,Ratchavite Road,Bangkok Bank,,13.77962,100.50564,21018,21007,POINT (100.50564 13.77962),1.8144961614835413,True,True
21007,Ratchavite Road,Sang Hi Intersection-634,,13.77837,100.50845,21016,21008,POINT (100.50845 13.77837),0.9849161228627251,True,True
21008,Ratchavite Road,Kan Ruan Intersection,,13.77686,100.51174,21007,21009,POINT (100.51174 13.77686),2.9103666619095843,True,True
21009,Ratchavite Road,U-thong Nai Junction-634,,13.77546,100.51493,21008,21017,POINT (100.51493 13.77546),0.4209479585387438,True,True
21017,Ratchavite Road,Ratchadamnoen-Nok,,13.77518,100.51553,21009,21010,POINT (100.51553 13.77518),0.6092434830004101,True,True
21010,Ratchavite Road,Ratchawithi Intersection-634,,13.77353,100.51907,21017,21011,POINT (100.51907 13.77353),0.08910268855633627,True,True
21011,Ratchavite Road,Sirirot Commerce School,,13.77216,100.52214,21010,21012,POINT (100.52214 13.77216),4.591920606856796,True,True
21012,Ratchavite Road,U-phai Intersection-634,,13.77043,100.52595,21011,21013,POINT (100.52595 13.77043),1.8098009897608094,True,True
21013,Ratchavite Road,Tuk Chai Intersection-634,,13.76921,100.52879,21012,21014,POINT (100.52879 13.76921),1.0013679897436125,True,True
21014,Ratchavite Road,Soi Senarak,,13.76697,100.53371,21013,21015,POINT (100.53371 13.76697),1.182773529696925,True,True
21015,Ratchavite Road,Victory Monument-634,,13.76514,100.53778,21014,,POINT (100.53778 13.76514),7.075409408127483,False,True
18502,Ratchavite Road,Sam Liam Din Daeng Junction-521,,13.76289,100.54264,,18515,POINT (100.54264 13.76289),0.7481129252821684,True,False
18515,Ratchavite Road,Soi Bunyu,,13.76337,100.54534,18502,18503,POINT (100.54534 13.76337),4.4275673052617055,True,True
18503,Ratchavite Road,Under Dindaeng Tollway-521,,13.76393,100.5482,18515,18516,POINT (100.5482 13.76393),0.08392437659477385,True,True
18516,Ratchavite Road,Phibun Prachason School-521,,13.76195,100.55191,18503,,POINT (100.55191 13.76195),4.898908145371804,False,True
34000,Ratchawong Road,Ratchawong Rd. Cross Songwat Rd.,,13.73958,100.50479,,34001,POINT (100.50479 13.73958),1.437303618229787,True,False
34001,Ratchawong Road,Ratchawong Intersection,,13.74239,100.50694,34000,,POINT (100.50694 13.74239),0.5153106365229865,False,True
46981,Rop Rodfaifa Mahanakhon Road,Thiamruammit Road,,13.76712,100.58643,,46982,POINT (100.58643 13.76712),3.073937332668877,True,False
46982,Rop Rodfaifa Mahanakhon Road,Soi Atsaphan,,13.76607,100.59424,46981,46983,POINT (100.59424 13.76607),6.231068545550897,True,True
46983,Rop Rodfaifa Mahanakhon Road,Rama 9 Soi 17,,13.76367,100.59192,46982,,POINT (100.59192 13.76367),6.121003501851258,False,True
36012,Ruam Chit Road,Suan Runrude Intersection-664,,13.77983,100.51317,,36008,POINT (100.51317 13.77983),0.3021163107419341,True,False
36008,Ruam Chit Road,Ruam Chit Intersection-664,,13.78354,100.51504,36012,36009,POINT (100.51504 13.78354),1.381046602132251,True,True
36009,Ruam Chit Road,Amnuai Songkhram-ruam Chit Junction-664,,13.78759,100.51758,36008,,POINT (100.51758 13.78759),1.6347447208793047,False,True
46985,Sai Mai 43,Saimai Road,,13.92126,100.65878,,46986,POINT (100.65878 13.92126),0.6990540656141105,True,False
46986,Sai Mai 43,Liapkhlong Hokwa Road,,13.92975,100.66006,46985,,POINT (100.66006 13.92975),0.9588400398240794,False,True
46987,Sakae Ngam 12,9,,13.63601,100.41443,,46988,POINT (100.41443 13.63601),1.2578151772213002,True,False
46988,Sakae Ngam 12,Sakae Ngam Road,,13.63935,100.41698,46987,,POINT (100.41698 13.63935),4.390702215512051,False,True
46990,Sakae Ngam 14,9,,13.63497,100.41504,,46991,POINT (100.41504 13.63497),2.8969452553176454,True,False
46991,Sakae Ngam 14,Sakae Ngam Road,,13.6386,100.41758,46990,,POINT (100.41758 13.6386),4.865738189861694,False,True
46992,Sakae Ngam Road,35,,13.64402,100.41321,,46993,POINT (100.41321 13.64402),0.666352956100991,True,False
46993,Sakae Ngam Road,Sakae Ngam 12,,13.63935,100.41698,46992,46994,POINT (100.41698 13.63935),4.390702215512051,True,True
46994,Sakae Ngam Road,Sakae Ngam 14,,13.6386,100.41758,46993,46995,POINT (100.41758 13.6386),4.865738189861694,True,True
46995,Sakae Ngam Road,Sakae Ngam 21,,13.63451,100.42085,46994,46996,POINT (100.42085 13.63451),4.484319259463338,True,True
46996,Sakae Ngam Road,Sakae Ngam 35/3,,13.63303,100.42719,46995,46997,POINT (100.42719 13.63303),7.767945299410115,True,True
46997,Sakae Ngam Road,Bangkhunthian-Chaithale Road,,13.62971,100.43417,46996,,POINT (100.43417 13.62971),0.22634492164642794,False,True
35502,Samsen Road,Bang Lamphu Intersection-556,,13.76216,100.49826,,35503,POINT (100.49826 13.76216),1.2244913898249281,True,False
35503,Samsen Road,Soi Samsen 6,,13.76445,100.49966,35502,35504,POINT (100.49966 13.76445),2.645308548817879,True,True
35504,Samsen Road,Bang Khun Phrom Intersection-556,,13.76692,100.5011,35503,35505,POINT (100.5011 13.76692),0.657443215880299,True,True
35505,Samsen Road,Thewet Intersection-556,,13.76964,100.5037,35504,35506,POINT (100.5037 13.76964),0.16260235659462904,True,True
35506,Samsen Road,Si Sao Thewet Intersection-556,,13.77113,100.50501,35505,35507,POINT (100.50501 13.77113),2.393801675758199,True,True
35507,Samsen Road,St. Gabriels Alumni Accociation Building,,13.77505,100.50689,35506,35508,POINT (100.50689 13.77505),1.52977754828747,True,True
35508,Samsen Road,Sang Hi Intersection-556,,13.77837,100.50845,35507,35509,POINT (100.50845 13.77837),0.9849161228627251,True,True
35509,Samsen Road,Vajira Intersection-556,,13.78129,100.50983,35508,35510,POINT (100.50983 13.78129),1.432655528905391,True,True
35510,Samsen Road,Si Yan Intersection-556,,13.78537,100.51181,35509,35511,POINT (100.51181 13.78537),0.45432106734656363,True,True
35511,Samsen Road,Bang Krabue Intersection-556,,13.78939,100.51465,35510,35512,POINT (100.51465 13.78939),0.9287878900783488,True,True
