LOCATION CODE,LATITUDE,LONGITUDE,u,v,key,osmid,distance_meters
43013,13.77504,100.62922,68142779,3857851149,0,685773823,1.0602131575256475
43014,13.76791,100.64192,1700452108,11086057049,0,1194328957,0.9524816750456542
43025,13.7674,100.6432,1700469494,350386414,0,156591165,13.595666360452695
43015,13.7665,100.64504,350386420,1691994580,0,156591165,25.587587303162888
43023,13.76649,100.64806,1700452140,1688189424,0,156591246,2.2883563280744528
43016,13.77266,100.65447,9091346806,12693103115,0,157778000,6.035766783593501
46525,13.83382,100.59207,4262827346,1597687255,0,386890258,2.1766847373953566
46525,13.83382,100.59207,1597687255,4262827346,0,386890258,2.1766847373953566
46526,13.84172,100.59493,6463462720,1597686315,0,1038245313,3.530894605494428
46527,13.83192,100.59184,1692387095,3871237059,0,157004620,2.968251704287895
46527,13.83192,100.59184,3871237059,1692387095,0,157004620,2.968251704287895
46528,13.83258,100.59189,3445465843,3871237090,0,386890258,1.4213708972825965
46528,13.83258,100.59189,3871237090,3445465843,0,386890258,1.4213708972825965
46532,13.66116,100.6078,1688508291,1688809406,0,156647928,0.9515526189027733
46534,13.6606,100.61051,252853405,252853404,0,156647928,3.1494249849904516
46534,13.6606,100.61051,252853404,252853405,0,156647928,3.1494249849904516
46535,13.66032,100.61202,12794094841,252853406,0,156647928,0.18310566006900855
46536,13.66384,100.61322,1814491866,252853409,0,156647928,0.6437407746538409
46536,13.66384,100.61322,252853409,1814491866,0,156647928,0.6437407746538409
46539,13.66326,100.61562,279234432,8319165524,0,844325192,1.9147084386978386
46540,13.66296,100.61681,279234210,1814484872,0,844325192,0.8304913768137527
46542,13.65953,100.6298,1814491829,252853412,0,974403344,0.3562292866551215
46542,13.65953,100.6298,252853412,1814491829,0,974403344,0.3562292866551215
46543,13.66256,100.63033,1686480724,1686480715,0,974403342,6.537681791093341
46543,13.66256,100.63033,1686480715,1686480724,0,974403342,6.537681791093341
46544,13.80516,100.57543,1687655212,1094290757,0,1055365751,3.009333449681798
46545,13.80998,100.57603,1690067296,1690066954,0,156763607,83.12073604860146
46547,13.77514,100.62917,13236154135,13236154138,0,1442545220,1.5515983033659788
46548,13.77968,100.63016,1628838535,1692078007,0,149946056,4.77912707992626
46548,13.77968,100.63016,1692078007,1628838535,0,149946056,4.77912707992626
46549,13.78511,100.63026,350384712,1692078312,0,149946056,2.8853577641059656
46550,13.78606,100.62984,3839319994,1691995398,0,149946056,3.107374603505054
46550,13.78606,100.62984,1691995398,3839319994,0,149946056,3.107374603505054
46551,13.78919,100.62878,1692078678,6489682371,0,837411081,9.274476808307279
46551,13.78919,100.62878,6489682371,1692078678,0,837411081,9.274476808307279
46552,13.77447,100.63033,68142779,1628838382,0,690627781,2.8928583304748883
46553,13.7794,100.63146,1628838535,1628838522,0,149946056,148.7080273606167
46554,13.77968,100.63016,1628838535,1692078007,0,149946056,4.77912707992626
46554,13.77968,100.63016,1692078007,1628838535,0,149946056,4.77912707992626
46555,13.7794,100.63146,1628838535,1628838522,0,149946056,148.7080273606167
46556,13.77218,100.63449,1691994717,1691994707,0,851497544,5.313490235143356
46560,13.76766,100.61459,5380680793,5396461123,0,157044067,0.160039816290308
46561,13.77078,100.61484,496917132,496917135,0,837411064,1.1567860692080392
46563,13.78103,100.61815,5263049536,1700428982,0,690627782,7.93706272539533
46565,13.77346,100.63181,3857939904,1700441467,0,482209160,2.774990595012549
46566,13.80803,100.57006,4698832087,765069600,0,32007706,1.6399965121757785
46569,13.80803,100.57006,4698832087,765069600,0,32007706,1.6399965121757785
46571,13.79832,100.58727,4149672731,1700429024,0,936609984,2.469036834680896
46572,13.78166,100.61748,8011833000,1689248992,0,1378019951,2.6883123451718234
46573,13.78852,100.61819,3859638635,1692028234,0,156707758,3.59095820257643
46574,13.79011,100.61847,1692028463,1692028420,0,156707758,3.4297883796828903
46574,13.79011,100.61847,1692028420,1692028463,0,156707758,3.4297883796828903
46575,13.79,100.619,1692028463,1692028420,0,156707758,55.09433554301601
46575,13.79,100.619,1692028420,1692028463,0,156707758,55.09433554301601
46576,13.79,100.619,1692028463,1692028420,0,156707758,55.09433554301601
46576,13.79,100.619,1692028420,1692028463,0,156707758,55.09433554301601
46577,13.79225,100.61938,1692028582,1692028629,0,156707758,58.13459920570839
46577,13.79225,100.61938,1692028629,1692028582,0,156707758,58.13459920570839
46578,13.78968,100.6184,1692028234,3859638635,0,156707758,3.477915608263552
46579,13.79,100.619,1692028463,1692028420,0,156707758,55.09433554301601
46579,13.79,100.619,1692028420,1692028463,0,156707758,55.09433554301601
46580,13.78021,100.61991,1081818894,1692027578,0,157690719,5.452837544927901
46583,13.78503,100.63029,8086602009,1692078312,0,149946056,2.846642208263017
46583,13.78503,100.63029,1692078312,8086602009,0,149946056,2.846642208263017
46584,13.81675,100.59123,3859751522,1692384806,0,1433751665,7.921531147967627
46586,13.82017,100.59148,1692385165,1692385252,0,1433751665,1.6310573922382898
46587,13.82027,100.59356,1692427123,7927422691,0,157005153,111.52160557422557
46587,13.82027,100.59356,7927422691,1692427123,0,157005153,111.52160557422557
46589,13.82445,100.59162,1692385918,10055427331,0,427177976,5.080519611580395
46589,13.82445,100.59162,10055427331,1692385918,0,427177976,5.080519611580395
45501,13.7264,100.49376,9593975383,9593975381,0,830801712,7.841356316561531
45502,13.72841,100.50179,281465387,281465530,0,457128367,2.5629405183463208
45502,13.72841,100.50179,281465530,281465387,0,457128367,2.5629405183463208
45503,13.72999,100.50873,13206327742,13206327714,0,749195386,1.3990984535775626
46590,13.78706,100.6077,1692268140,1700428996,0,1121723922,3.348466328284273
46591,13.79505,100.60897,1692268434,510115442,0,660430960,3.284004059275728
46596,13.93434,100.60811,9006859980,9006859981,0,858014624,5.321657392136128
46597,13.94257,100.60717,7991171846,5707703008,0,600135585,4.848118932786431
46600,13.92975,100.66006,5950339109,5950339100,0,630091073,0.9588400398240794
46603,13.93053,100.68354,5930940763,1598566852,0,638381585,22.644857685164244
46604,13.91947,100.63221,2301932791,12399010309,0,221954203,5.358916767120902
46605,13.92236,100.63397,1598531499,2301932869,0,221135023,2.9184934761359553
46606,13.90437,100.6184,3536032714,6544874250,0,221955359,3.0329518909032
46607,13.90542,100.62133,6544874250,2003913762,0,221955359,0.5528597217995326
46608,13.90563,100.62203,5662864256,2003913763,0,593634798,0.14150703480250224
46609,13.90813,100.6258,2301932761,5668276232,0,221135032,4.633001523924729
46610,13.73851,100.51708,359590786,3932997250,0,24681012,1.7462024952400113
46611,13.7386,100.51606,11019987612,11019987617,0,1352319183,5.248413076212648
46612,13.7456,100.51609,268267651,11005679628,0,1374216907,2.978748920690474
46622,13.76099,100.51223,2196998123,1637549249,0,176820831,9.634345233794647
46623,13.76031,100.51309,268242851,8409215277,0,257314034,0.08562105430021212
46624,13.75666,100.51656,1693436522,3063418833,0,1374449718,3.553483851138982
33001,13.74502,100.50262,9363512749,255712381,0,1059339517,0.8099276049290419
33002,13.74695,100.5032,13167186226,9363512673,0,178329972,0.41371218043338787
33003,13.74917,100.50376,255711369,9363512738,0,687290599,2.124151218167362
33003,13.74917,100.50376,9363512738,255711369,0,687290599,2.124151218167362
33004,13.75212,100.50451,255710560,9363512699,0,973121412,2.087812981400735
33013,13.75613,100.50512,280387604,1872320576,0,156420649,3.3387513456208424
31533,13.72605,100.51891,11159437223,281478163,0,1208104030,0.15455051963206795
31510,13.73063,100.5182,280761434,11152447523,0,1119153122,0.24807123435110656
31511,13.73377,100.51857,1883602227,1684983359,0,1022776968,1.5079427687262472
31512,13.73667,100.51916,359588207,5941823634,0,32039749,1.5770452080499153
31513,13.74058,100.51973,268267672,359587401,0,1087408134,3.4726474565002237
31513,13.74058,100.51973,359587401,268267672,0,1087408134,3.4726474565002237
31508,13.72317,100.51926,479664510,479664509,0,257396774,2.1382355707295755
31508,13.72317,100.51926,479664509,479664510,0,257396774,2.1382355707295755
31509,13.72605,100.51891,11159437223,281478163,0,1208104030,0.15455051963206795
15150,13.75485,100.54218,5357023372,4504035412,0,453703380,0.19797384281519526
15151,13.75184,100.55486,5886271268,280743688,0,453672142,0.11147526226754827
15152,13.75015,100.56362,6502964206,1690602606,0,850756264,0.998079857752404
46625,13.74994,100.55446,61713461,4503956687,0,453692575,3.2005481112445335
46626,13.7518,100.55486,4504035403,5886271268,0,453672142,3.159135320225664
19631,13.74376,100.64298,1689062303,1690443433,0,121039480,2.854508357317235
20367,13.7451,100.6433,1689062356,1689062396,0,1308629717,0.4938107683248121
19637,13.73864,100.64193,4281323021,1956852998,0,1308629712,1.2891545503429163
20373,13.73583,100.64124,1956852979,6427679884,0,183837426,1.0986347607725888
19630,13.74503,100.64342,5731665767,8005814380,0,586156200,0.8369471127149193
20366,13.74363,100.64308,1956853063,1956853062,0,586156200,1.3260575223658375
46070,13.73803,100.70311,313014760,6918541460,0,59597915,1.2067390376004146
20312,13.73518,100.70399,313125443,313125444,0,456787057,1.3185117362495735
19634,13.73978,100.64203,12804680758,5427157577,0,121039480,2.9203676589247958
20370,13.74204,100.64258,313120959,313120929,0,121039480,4.854602629552854
20349,13.72962,100.75725,1048821171,1051193931,0,90581657,2.570695767904106
46063,13.74363,100.64308,1956853063,1956853062,0,586156200,1.3260575223658375
20308,13.74008,100.64905,313122145,8032526479,0,209140945,0.24119993253119507
46077,13.72983,100.73964,2306465848,2306465836,0,237444919,10.239359124667
46077,13.72983,100.73964,2306465836,2306465848,0,237444919,10.239359124667
20317,13.73005,100.74428,1048996921,1048996410,0,90423216,31.939725862522042
19599,13.73078,100.76248,1051053927,2453407367,0,237444897,0.14263887828334626
19639,13.73803,100.70311,313014760,6918541460,0,59597915,1.2067390376004146
20375,13.73409,100.70302,1042557955,1042558043,0,89968290,13.240581633640405
19640,13.73409,100.70302,1042557955,1042558043,0,89968290,13.240581633640405
20376,13.73023,100.70293,2306465854,68129582,0,456921145,3.665253864695233
19636,13.73991,100.64222,1956853016,313121775,0,28503207,0.11152883043739861
20372,13.73864,100.64193,4281323021,1956852998,0,1308629712,1.2891545503429163
19638,13.73585,100.64102,8730349191,8730349179,0,1200628059,0.7363877361199761
20374,13.73861,100.6417,61705884,12804680758,0,121039480,1.5184505234562593
19635,13.73861,100.6417,61705884,12804680758,0,121039480,1.5184505234562593
20371,13.73978,100.64203,12804680758,5427157577,0,121039480,2.9203676589247958
19633,13.74204,100.64258,313120959,313120929,0,121039480,4.854602629552854
20369,13.74376,100.64298,1689062303,1690443433,0,121039480,2.854508357317235
19632,13.74363,100.64308,1956853063,1956853062,0,586156200,1.3260575223658375
20368,13.74186,100.64267,1956853019,1956853016,0,1024938025,3.4547377925708127
46073,13.72983,100.73964,2306465848,2306465836,0,237444919,10.239359124667
46073,13.72983,100.73964,2306465836,2306465848,0,237444919,10.239359124667
20314,13.73034,100.74193,1048996746,1048997054,0,704702361,18.173598436856942
19647,13.70408,100.82343,3576501000,3576501001,0,351849003,19.868006839145597
19655,13.70441,100.82245,1313875547,360632557,0,237444739,33.89482047290261
46069,13.73518,100.70399,313125443,313125444,0,456787057,1.3185117362495735
20311,13.73272,100.69947,313126845,4530263318,0,28503747,6.169779339153588
19627,13.73861,100.6417,61705884,12804680758,0,121039480,1.5184505234562593
20364,13.74246,100.63629,1690478626,1690478609,0,210955641,2.316670509807804
46061,13.74204,100.64258,313120959,313120929,0,121039480,4.854602629552854
20306,13.74176,100.64109,313121231,272339575,0,28503116,4.024305266843398
46080,13.73014,100.75047,2383939838,6879899797,0,90566507,5.689021700294872
20320,13.72992,100.75097,1048996406,272339799,0,90423196,0.4693740505551796
46071,13.73518,100.70399,313125443,313125444,0,456787057,1.3185117362495735
20313,13.73315,100.70634,2306465929,7892320473,0,221613670,2.2309595979946995
19643,13.73315,100.70634,2306465929,7892320473,0,221613670,2.2309595979946995
20377,13.73267,100.70762,2306465919,2306465921,0,221613670,16.31065468704427
19624,13.73991,100.64222,1956853016,313121775,0,28503207,0.11152883043739861
20362,13.74093,100.64352,313121679,313121680,0,28503159,1.274123052261518
19528,13.73065,100.75861,12285776347,7986921455,0,456381831,32.54257090190121
20324,13.73109,100.76167,1051006435,2453407396,0,474601901,2.137613426455606
46084,13.72807,100.75955,344916010,344916011,0,90581657,3.5583995972577376
20323,13.73065,100.75861,12285776347,7986921455,0,456381831,32.54257090190121
19605,13.73193,100.74651,5665440499,2383939844,0,90423215,5.482523490640968
20351,13.72922,100.74857,7930688007,1048996506,0,90423222,12.063152697286657
19607,13.72751,100.7464,6159175948,1050768778,0,456381822,3.7298162572767732
20353,13.72909,100.74072,5251550788,2306465808,0,734853790,2.218243946550538
19606,13.72922,100.74857,7930688007,1048996506,0,90423222,12.063152697286657
20352,13.72909,100.74072,5251550788,2306465808,0,734853790,2.218243946550538
46083,13.73041,100.75588,7987141660,1051006544,0,1185890247,33.09843710241235
20322,13.73065,100.75861,12285776347,7986921455,0,456381831,32.54257090190121
19604,13.72504,100.76002,344915988,12285776323,0,90576660,11.355638293076534
20350,13.72922,100.74857,7930688007,1048996506,0,90423222,12.063152697286657
19533,13.70922,100.8218,1313875457,3576498067,0,707918707,20.155812171219313
19595,13.70842,100.8193,6652180580,1313875526,0,116568862,16.622908559141937
19614,13.73151,100.70058,313126774,313126776,0,28503739,2.481009025596795
20357,13.73315,100.70634,2306465929,7892320473,0,221613670,2.2309595979946995
46078,13.73021,100.74642,2453407343,2453407363,0,456381827,0.9823042026990463
20318,13.73005,100.74428,1048996921,1048996410,0,90423216,31.939725862522042
46068,13.73351,100.69933,2193760787,2193760784,0,209140953,0.1063448583859981
20310,13.73784,100.70235,313125537,7895799158,0,456787050,1.774415195146949
46066,13.73351,100.69933,2193760787,2193760784,0,209140953,0.1063448583859981
20309,13.73409,100.70302,1042557955,1042558043,0,89968290,13.240581633640405
46082,13.73014,100.75047,2383939838,6879899797,0,90566507,5.689021700294872
20321,13.72732,100.76036,272339831,2078135128,0,28491742,5.853537137683734
19625,13.74142,100.64119,313121989,313121993,0,28503185,2.9469334497166098
20363,13.73978,100.64203,12804680758,5427157577,0,121039480,2.9203676589247958
19532,13.70602,100.82248,11056228472,1313875437,0,116568858,15.139683806508577
20325,13.70884,100.82178,4213363669,4213363796,0,351848999,0.9103549605181463
20325,13.70884,100.82178,4213363796,4213363669,0,351848999,0.9103549605181463
19619,13.73955,100.64984,268242115,313121440,0,28503135,2.0395678870090377
20359,13.74006,100.64697,2453407453,313121442,0,1185910809,4.792619932697167
19600,13.73051,100.76133,1050937945,1050938179,0,90564085,7.637693956308548
20348,13.72674,100.76063,2078135130,2078135124,0,456381849,0.9689341795689609
20345,13.70846,100.81917,6652180580,1313875526,0,116568862,5.5952930697626435
19611,13.73143,100.70963,2306465893,8232761100,0,237444923,6.684031301319378
19611,13.73143,100.70963,8232761100,2306465893,0,237444923,6.684031301319378
20354,13.73174,100.70498,313126533,1617747855,0,28503709,1.7355594250843864
19613,13.73174,100.70498,313126533,1617747855,0,28503709,1.7355594250843864
20356,13.73023,100.70293,2306465854,68129582,0,456921145,3.665253864695233
19612,13.73174,100.70498,313126533,1617747855,0,28503709,1.7355594250843864
20355,13.73784,100.70235,313125537,7895799158,0,456787050,1.774415195146949
19615,13.73151,100.70058,313126774,313126776,0,28503739,2.481009025596795
20358,13.73272,100.69947,313126845,4530263318,0,28503747,6.169779339153588
19621,13.74006,100.64697,2453407453,313121442,0,1185910809,4.792619932697167
20361,13.73864,100.64193,4281323021,1956852998,0,1308629712,1.2891545503429163
46074,13.73034,100.74193,1048996746,1048997054,0,704702361,18.173598436856942
20315,13.73161,100.74644,7930654899,11711193902,0,90612303,0.2331901795140664
46075,13.73034,100.74193,1048996746,1048997054,0,704702361,18.173598436856942
20316,13.72712,100.74676,6159175952,1048818952,0,237444850,5.4691858842215915
46060,13.74276,100.63665,1689062239,5601135448,0,28503093,0.07294982609086753
20305,13.74376,100.64298,1689062303,1690443433,0,121039480,2.854508357317235
46062,13.74135,100.64302,313122379,313122460,0,28503247,3.346272675376078
20307,13.74186,100.64267,1956853019,1956853016,0,1024938025,3.4547377925708127
19500,13.74276,100.63665,1689062239,5601135448,0,28503093,0.07294982609086753
46058,13.74176,100.64109,313121231,272339575,0,28503116,4.024305266843398
46059,13.74135,100.64302,313122379,313122460,0,28503247,3.346272675376078
46064,13.74008,100.64905,313122145,8032526479,0,209140945,0.24119993253119507
46065,13.73456,100.68889,8034620312,4384878482,0,209140954,16.960294630537287
46067,13.73351,100.69933,2193760787,2193760784,0,209140953,0.1063448583859981
46072,13.73267,100.70762,2306465919,2306465921,0,221613670,16.31065468704427
19628,13.7297,100.73473,8153711828,9708580818,0,936560970,17.01645416495888
46076,13.72983,100.73964,2306465848,2306465836,0,237444919,10.239359124667
46076,13.72983,100.73964,2306465836,2306465848,0,237444919,10.239359124667
46081,13.72992,100.75097,1048996406,272339799,0,90423196,0.4693740505551796
19529,13.73109,100.76167,1051006435,2453407396,0,474601901,2.137613426455606
19530,13.73258,100.78101,8253695931,5668282060,0,594040560,16.951929414020366
19530,13.73258,100.78101,5668282060,8253695931,0,594040560,16.951929414020366
19531,13.71782,100.81666,5821673720,5821648919,0,615440311,5.972486886692427
19531,13.71782,100.81666,5821648919,5821673720,0,615440311,5.972486886692427
19534,13.70602,100.82248,11056228472,1313875437,0,116568858,15.139683806508577
19657,13.70408,100.82343,3576501000,3576501001,0,351849003,19.868006839145597
19620,13.74006,100.64697,2453407453,313121442,0,1185910809,4.792619932697167
20360,13.74032,100.64642,2453407453,2453407454,0,237444813,1.4689936406226107
46079,13.73005,100.74428,1048996921,1048996410,0,90423216,31.939725862522042
20319,13.73014,100.75047,2383939838,6879899797,0,90566507,5.689021700294872
19656,13.70441,100.82245,1313875547,360632557,0,237444739,33.89482047290261
19596,13.71713,100.81633,2383946911,5821648903,0,615440314,7.137128524401506
19597,13.73181,100.78014,8181593930,2383946894,0,594040558,5.808814565928958
19597,13.73181,100.78014,2383946894,8181593930,0,594040558,5.808814565928958
19598,13.73078,100.76248,1051053927,2453407367,0,237444897,0.14263887828334626
19601,13.73051,100.76133,1050937945,1050938179,0,90564085,7.637693956308548
19603,13.72962,100.75725,1048821171,1051193931,0,90581657,2.570695767904106
19608,13.72909,100.74072,5251550788,2306465808,0,734853790,2.218243946550538
19609,13.72897,100.73403,8153656061,2306465807,0,237444873,2.417739299822498
19610,13.73143,100.70963,2306465893,8232761100,0,237444923,6.684031301319378
19610,13.73143,100.70963,8232761100,2306465893,0,237444923,6.684031301319378
19616,13.73272,100.69947,313126845,4530263318,0,28503747,6.169779339153588
19617,13.73401,100.68803,1726286745,4384878480,0,237444958,1.677390458564757
19617,13.73401,100.68803,4384878480,1726286745,0,237444958,1.677390458564757
19618,13.73955,100.64984,268242115,313121440,0,28503135,2.0395678870090377
19622,13.74032,100.64642,2453407453,2453407454,0,237444813,1.4689936406226107
19623,13.74093,100.64352,313121679,313121680,0,28503159,1.274123052261518
19626,13.74142,100.64119,313121989,313121993,0,28503185,2.9469334497166098
19646,13.74246,100.63629,1690478626,1690478609,0,210955641,2.316670509807804
46642,13.7524,100.49126,9363512938,280386795,0,1307547442,2.7215919107311004
46642,13.7524,100.49126,280386795,9363512938,0,1307547442,2.7215919107311004
46643,13.75881,100.49304,3267744450,1863557539,0,23609973,0.5073816909396416
15120,13.76649,100.64806,1700452140,1688189424,0,156591246,2.2883563280744528
15121,13.78426,100.64765,2176952186,2176952247,0,983519772,5.965118717721984
15122,13.80971,100.6501,346196351,518852070,0,207371329,0.9848807946564858
15123,13.83868,100.66248,2175932847,12401531971,0,1193468907,0.1279953043393708
46645,13.80583,100.6077,1692129790,1692269412,0,152993902,3.0961348593001574
46645,13.80583,100.6077,1692269412,1692129790,0,152993902,3.0961348593001574
46646,13.80695,100.60809,1657524319,1692129837,0,152993902,7.013280109856692
46647,13.807,100.61402,1657522851,10057934084,0,152993862,0.6358536911006495
38501,13.78679,100.50935,8302329091,1693506950,0,1312215717,4.009133671825819
38501,13.78679,100.50935,1693506950,8302329091,0,1312215717,4.009133671825819
38502,13.78537,100.51181,373456021,8027116798,0,1058834755,0.45432106734656363
38503,13.78354,100.51504,8528698290,1677796101,0,419857370,1.381046602132251
38504,13.78189,100.51805,1693506414,1693506432,0,419857370,0.3444374363726833
38505,13.7795,100.52236,12969048606,1677796097,0,419857364,1.4103813370301772
38506,13.77618,100.52839,1863557632,268267467,0,864207009,1.9517225406420224
38506,13.77618,100.52839,268267467,1863557632,0,864207009,1.9517225406420224
38507,13.77506,100.5311,5913098658,312524480,0,864207001,0.28235989742714446
45002,13.75825,100.50951,1699503382,5919974446,0,1352319180,1.2041969885700288
45003,13.76015,100.51286,7798669359,7798669358,0,835519403,2.6966874990320417
45004,13.7617,100.51549,359558277,359558524,0,753185633,1.929629656197571
45023,13.75727,100.52053,61713454,359558266,0,32037766,2.040187214874085
46648,13.71313,100.52767,476364786,2863456414,0,40047656,0.28425908258688964
46649,13.71509,100.53346,277925607,11278969362,0,39727796,0.31456306034602094
46650,13.71077,100.5301,5877739664,481996140,0,289493867,3.1896935969317206
46650,13.71077,100.5301,481996140,5877739664,0,289493867,3.1896935969317206
46650,13.71077,100.5301,481996203,481996140,0,1232608104,3.1896935969317206
46650,13.71077,100.5301,481996140,481996203,0,1232608104,3.1896935969317206
46651,13.71336,100.53429,11279195629,277925606,0,40058658,1.8275782222790677
46651,13.71336,100.53429,277925606,11279195629,0,40058658,1.8275782222790677
46652,13.71385,100.53447,275510911,11279591602,0,1163410999,0.19691404459275544
46653,13.71607,100.53887,275510876,332058792,0,1211056943,3.058391663720976
46654,13.69861,100.53158,510151557,11553258421,0,846387731,0.027163374980597864
46654,13.69861,100.53158,11553258421,510151557,0,846387731,0.027163374980597864
46655,13.70297,100.53989,5880403008,510151552,0,859521011,17.22041684200251
28000,13.69541,100.54686,272568578,272569072,0,198975491,2.5465586364388106
28001,13.70059,100.54158,2088898272,358243010,0,156970488,3.5145517568402016
28002,13.70305,100.53986,510151552,5880568188,0,859521011,18.853662178107612
28003,13.70712,100.53762,7949381601,2089581545,0,852220898,5.393638646947479
28003,13.70712,100.53762,2089581545,7949381601,0,852220898,5.393638646947479
28004,13.71349,100.5345,275510911,3125837290,0,753176578,14.561997472003915
28005,13.72186,100.53037,5956225773,277363746,0,706543039,0.13244475848865286
28005,13.72186,100.53037,277363746,5956225773,0,706543039,0.13244475848865286
28006,13.72632,100.52817,479661952,277924655,0,310348927,3.477790381007435
28007,13.72857,100.52715,11159437062,313326044,0,1203987928,1.7407607772911824
28007,13.72857,100.52715,313326044,11159437062,0,1203987928,1.7407607772911824
46656,13.77623,100.64501,1689248988,353344986,0,1312825445,3.839794870357174
46659,13.78127,100.64575,1628838585,1628838573,0,1026018673,4.80653043652567
46660,13.78137,100.64565,2176952017,2176952026,0,1055970220,1.2866241391946764
46661,13.7831,100.64523,2176952059,8080602887,0,1055970220,142.12485628486627
46662,13.7831,100.64523,2176952059,8080602887,0,1055970220,142.12485628486627
46663,13.78419,100.64751,2176952186,2176952247,0,983519772,2.3150449619781694
46665,13.86037,100.55635,1817787165,893975526,0,156820121,7.8220034094475315
46666,13.84878,100.55956,2177068672,2177068668,0,175282268,2.636539908398898
46667,13.85461,100.56296,3855430713,2177068762,0,1122228526,146.62087962302914
45914,13.85605,100.54523,8008715908,2400034235,0,621104165,25.731991832697126
45904,13.85605,100.54525,8008715908,2400034235,0,621104165,23.575544040866042
45905,13.84754,100.56149,360279831,360283108,0,32089864,2.954456793022791
45906,13.83973,100.57553,11222861247,1138975693,0,185562811,1.463728975283261
45913,13.85605,100.54523,8008715908,2400034235,0,621104165,25.731991832697126
46668,13.86984,100.55195,7987452375,8079799214,0,156820127,2.522868779143176
46668,13.86984,100.55195,8079799214,7987452375,0,156820127,2.522868779143176
46668,13.86984,100.55195,1817535285,8079799214,0,156820127,2.522868779143176
46668,13.86984,100.55195,8079799214,1817535285,0,156820127,2.522868779143176
46669,13.86994,100.55593,1690528582,8082923321,0,975043172,5.382246390876943
46669,13.86994,100.55593,8082923321,1690528582,0,975043172,5.382246390876943
46670,13.86994,100.55593,1690528582,8082923321,0,975043172,5.382246390876943
46670,13.86994,100.55593,8082923321,1690528582,0,975043172,5.382246390876943
46671,13.87005,100.56061,8166179083,1817786985,0,170610948,6.104943213321382
46672,13.82262,100.54798,479831571,479831574,0,210294503,31.089723745037336
46673,13.82216,100.54893,7315515860,1687480330,0,32093020,2.5337314725161515
46675,13.81799,100.55712,7885829873,1799141109,0,230331271,146.01101277646842
46676,13.81799,100.55712,7885829873,1799141109,0,230331271,146.01101277646842
46677,13.81639,100.55853,7886269301,7886259200,0,168686898,2.2990126037964265
46680,13.71133,100.63838,3933455757,3608331440,0,123043214,1.17929884131599
46681,13.71958,100.63748,1691230552,8313721983,0,156878952,5.289489262360937
46681,13.71958,100.63748,8313721983,1691230552,0,156878952,5.289489262360937
46682,13.72029,100.63957,1691230596,1691230572,0,156878965,4.942611275164034
46682,13.72029,100.63957,1691230572,1691230596,0,156878965,4.942611275164034
46683,13.70163,100.63087,776003508,1690072096,0,121040724,3.1516243400372987
46684,13.70327,100.63045,1639106264,6675138199,0,837411033,5.778479060883778
46685,13.71008,100.62944,9708966057,11893081811,0,151074014,1.9930384654037354
46685,13.71008,100.62944,11893081811,9708966057,0,151074014,1.9930384654037354
46686,13.6985,100.63838,1356995248,1356995249,0,121162449,2.7200604799831662
46686,13.6985,100.63838,1356995249,1356995248,0,121162449,2.7200604799831662
46687,13.70407,100.63668,1356995307,8218178714,0,121160541,2.5926840458404055
46688,13.7106,100.63431,11908873005,1357020210,0,121160413,0.7979416637103722
46689,13.66453,100.42886,1129410959,1158393532,0,1029638654,4.305091330927998
46690,13.66601,100.43133,12598550112,1174073460,0,299805948,147.72902025466954
10000,13.76563,100.53869,358932467,1689371231,0,1058834739,15.858393636307124
10001,13.7666,100.53933,358932464,2340162882,0,1075535640,0.3242075555038466
10002,13.77262,100.54212,8051601656,8051601654,0,1308629715,6.835894672555397
10003,13.77563,100.54326,12705162173,442119261,0,464896136,0.7179331344958839
10004,13.78086,100.54497,358922848,7180826961,0,1381059478,3.6793768684306074
10005,13.7861,100.54687,5912870708,1762331432,0,864243453,1.1784022173943378
10006,13.78979,100.54821,7919356357,4599130224,0,658638030,1.1218604794752542
10007,13.79373,100.5497,7919356347,7919463284,0,658649765,6.475489427356711
10008,13.79791,100.55106,1799090404,1799090390,0,465589735,2.5738481086826757
10026,13.8003,100.55244,5261622880,11778024590,0,1024210487,6.324882418745302
10009,13.80257,100.55378,9444510080,9006859994,0,1024210488,7.265019394053582
10010,13.80573,100.55563,2766776971,1699230663,0,32007295,3.972030399715091
10011,13.80846,100.55734,1597521446,358931351,0,1175053642,2.3979372462955206
10012,13.81117,100.55888,1799112290,358964993,0,300825121,0.018077664202484363
10013,13.81543,100.56126,1699333392,1699333347,0,300825119,2.7674790768194883
10014,13.82019,100.56404,1687480276,6768365154,0,185562809,1.402238816867768
10015,13.82431,100.56645,1687480389,1687480405,0,1046528209,1.9912839908194446
10016,13.82706,100.56807,1892287926,6257798653,0,668245071,0.9434418929275633
10017,13.83141,100.57061,1694311135,1694311244,0,157210682,1.0148278495809457
10018,13.83393,100.57227,11068172903,1689261635,0,1192245871,0.6118518388874989
10019,13.83643,100.57376,2006492757,1689261641,0,300803461,2.523238685701393
10020,13.83973,100.57553,11222861247,1138975693,0,185562811,1.463728975283261
10021,13.84818,100.58062,3443681849,2440496878,0,156672783,5.04356894628807
10022,13.87527,100.5968,1851491677,13247259413,0,168739165,10.501968019951955
10023,13.88715,100.6038,5670944195,3443775643,0,935215519,17.30499663301866
10024,13.92338,100.62496,5665565114,12508495997,0,839883810,4.919919551482051
46695,13.82019,100.56404,1687480276,6768365154,0,185562809,1.402238816867768
